95,Shinmai Maou no Testament,Action,Fantasy,Romance
96,Gakusen Toshi Asterisk,Action,Comedy,Fantasy
97,Akagami no Shirayuki-hime,Drama,Fantasy,Romance
98,Amagi Brilliant Park,Comedy,Drama,Fantasy
99,Tate no Yuusha no Nariagari Season 2,Action,Adventure,Drama
0,Strike the Blood,Action,Fantasy,Supernatural
1,Rokka no Yuusha,Action,Adventure,Fantasy
2,Little Witch Academia (TV),Adventure,Comedy,Fantasy
3,Kamisama Hajimemashita,Comedy,Fantasy,Romance
4,Arifureta Shokugyou de Sekai Saikyou,Action,Adventure,Fantasy
5,Dragon Ball GT,Action,Adventure,Comedy
6,Pokemon,Action,Adventure,Comedy
7,Tensei shitara Slime Datta Ken 2nd Season Part 2,Action,Adventure,Comedy
8,Log Horizon 2nd Season,Action,Adventure,Fantasy
9,Nagi no Asu kara,Drama,Fantasy,Romance
10,Zetsuen no Tempest,Action,Drama,Fantasy
11,Kenpuu Denki Berserk,Action,Adventure,Drama
12,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,Action,Comedy,Fantasy
13,Hunter x Hunter,Action,Adventure,Fantasy
14,The Last: Naruto the Movie,Action,Adventure,Fantasy
15,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Action,Adventure,Comedy
16,Sword Art Online: Alicization - War of Underworld 2nd Season,Action,Adventure,Fantasy
17,Shakugan no Shana,Action,Drama,Fantasy
18,God Eater,Action,Fantasy,Sci-Fi
19,Drifters,Action,Adventure,Comedy
20,Fruits Basket,Drama,Fantasy,Romance
21,Majo no Takkyuubin,Adventure,Comedy,Drama
22,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",Action,Adventure,Fantasy
24,Kenja no Mago,Action,Comedy,Fantasy
25,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Action,Adventure,Comedy
26,Kaifuku Jutsushi no Yarinaoshi,Adventure,Drama,Fantasy
27,Musaigen no Phantom World,Action,Comedy,Fantasy
28,Ichiban Ushiro no Daimaou,Action,Comedy,Fantasy
29,Isekai wa Smartphone to Tomo ni.,Adventure,Comedy,Fantasy
31,Zero no Tsukaima: Futatsuki no Kishi,Action,Adventure,Comedy
32,Paprika,AvantGarde,Fantasy,Horror
33,Sousei no Onmyouji,Action,Fantasy,Romance
34,Violet Evergarden Movie,Drama,Fantasy,SliceofLife
36,Ookami to Koushinryou II,Adventure,Fantasy,Romance
37,Dorohedoro,Action,Comedy,Fantasy
40,Fairy Tail: Final Series,Action,Adventure,Fantasy
41,Re:Creators,Action,Fantasy,Sci-Fi
42,Magi: Sinbad no Bouken (TV),Action,Adventure,Fantasy
43,Maoyuu Maou Yuusha,Adventure,Fantasy,Romance
45,Fate/Apocrypha,Action,Drama,Fantasy
46,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Action,Adventure,Comedy
47,Tenkuu no Shiro Laputa,Adventure,Fantasy,Romance
48,Ishuzoku Reviewers,Comedy,Fantasy,Ecchi
49,Boruto: Naruto the Movie,Action,Adventure,Fantasy
50,Zero no Tsukaima: Princesses no Rondo,Action,Adventure,Comedy
52,Pandora Hearts,Adventure,Fantasy,Mystery
53,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Action,Adventure,Fantasy
54,Houseki no Kuni,Action,Drama,Fantasy
55,Cardcaptor Sakura,Adventure,Comedy,Drama
56,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,Action,Fantasy,Supernatural
57,Gakusen Toshi Asterisk 2nd Season,Comedy,Fantasy,Romance
58,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Action,Drama,Fantasy
59,Rosario to Vampire Capu2,Comedy,Fantasy,Romance
60,Kekkai Sensen & Beyond,Action,Comedy,Fantasy
61,Zero no Tsukaima F,Adventure,Fantasy,Romance
62,Hagure Yuusha no Aesthetica,Action,Fantasy,Ecchi
64,Shingeki no Bahamut: Genesis,Action,Adventure,Fantasy
65,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Comedy,Drama,Fantasy
66,Mairimashita! Iruma-kun,Comedy,Fantasy,Supernatural
67,Digimon Adventure,Action,Adventure,Comedy
69,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Comedy,Fantasy,Romance
70,Yu☆Gi☆Oh! Duel Monsters,Action,Adventure,Fantasy
72,Shinmai Maou no Testament Burst,Action,Fantasy,Romance
73,Saijaku Muhai no Bahamut,Action,Fantasy,Romance
74,Nanatsu no Taizai: Fundo no Shinpan,Action,Adventure,Fantasy
75,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Drama,Fantasy,Romance
76,Hitsugi no Chaika,Action,Adventure,Comedy
77,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Adventure,Drama,Fantasy
78,Plunderer,Action,Fantasy,Ecchi
80,Arslan Senki (TV),Action,Adventure,Drama
81,Kamisama Hajimemashita◎,Comedy,Fantasy,Romance
82,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Drama,Fantasy,SliceofLife
83,"Kumo Desu ga, Nani ka?",Action,Adventure,Comedy
84,Dragon Ball Kai,Action,Adventure,Comedy
85,Seireitsukai no Blade Dance,Action,Comedy,Fantasy
87,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,Comedy,Fantasy,Ecchi
89,Hataraku Maou-sama!!,Comedy,Fantasy,Romance
90,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,Action,Fantasy,Supernatural
92,Dragon Ball Super: Broly,Action,Adventure,Fantasy
93,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,Adventure,Comedy,Fantasy
94,Akagami no Shirayuki-hime 2nd Season,Drama,Fantasy,Romance
95,Madan no Ou to Vanadis,Adventure,Fantasy,Romance
96,Berserk,Action,Adventure,Drama
98,Fullmetal Alchemist: The Conqueror of Shamballa,Comedy,Drama,Fantasy
99,Ore dake Haireru Kakushi Dungeon,Action,Adventure,Fantasy
0,Tokyo Ghoul,Action,Fantasy,Horror
1,Kiseijuu: Sei no Kakuritsu,Action,Horror,Sci-Fi
2,Tokyo Ghoul √A,Action,Fantasy,Horror
3,Another,Horror,Mystery,Supernatural
4,Elfen Lied,Action,Drama,Horror
5,Highschool of the Dead,Action,Horror,Supernatural
6,Deadman Wonderland,Action,Horror,Sci-Fi
7,Tokyo Ghoul:re,Action,Fantasy,Horror
8,Devilman: Crybaby,Action,AvantGarde,Horror
10,Hellsing Ultimate,Action,Horror,Supernatural
11,Tokyo Ghoul:re 2nd Season,Action,Fantasy,Horror
12,Higurashi no Naku Koro ni,Horror,Mystery,Supernatural
13,Akira,Action,Adventure,Horror
14,Koutetsujou no Kabaneri,Action,Drama,Fantasy
15,Shinsekai yori,Drama,Horror,Mystery
16,Hellsing,Action,Horror,Supernatural
17,Perfect Blue,AvantGarde,Drama,Horror
18,Satsuriku no Tenshi,Adventure,Horror,Suspense
19,Sankarea,Comedy,Horror,Romance
20,Kenpuu Denki Berserk,Action,Adventure,Drama
21,Shiki,Horror,Mystery,Supernatural
22,Ajin,Action,Horror,Mystery
23,Paprika,AvantGarde,Fantasy,Horror
24,Dorohedoro,Action,Comedy,Fantasy
25,Gakkougurashi!,Horror,Mystery,SliceofLife
26,Mieruko-chan,Comedy,Horror,Supernatural
27,Tasogare Otome x Amnesia,Horror,Mystery,Romance
28,Blood+,Action,Drama,Horror
29,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Horror,Mystery,Supernatural
30,Jigoku Shoujo,Horror,Mystery,Supernatural
31,Gantz,Action,Drama,Horror
32,Blood-C,Action,Horror,Mystery
33,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Action,Horror,Mystery
34,Berserk,Action,Adventure,Drama
35,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Action,Horror,Mystery
36,Mononoke,Fantasy,Horror,Mystery
37,Ajin Part 2,Action,Horror,Mystery
38,Happy Sugar Life,Drama,GirlsLove,Horror
39,Tenkuu Shinpan,Action,Horror,Mystery
40,Higurashi no Naku Koro ni Gou,Horror,Mystery,Supernatural
41,"Tokyo Ghoul: ""Jack""",Action,Fantasy,Horror
42,Ousama Game The Animation,Drama,Horror,Mystery
43,Ghost Hunt,Horror,Mystery,Supernatural
44,Terra Formars,Action,Drama,Horror
45,Mahou Shoujo Site,Drama,Horror,Supernatural
46,Boogiepop wa Warawanai (2019),AvantGarde,Drama,Horror
47,Mayoiga,Drama,Horror,Mystery
48,Umineko no Naku Koro ni,Horror,Mystery,Supernatural
49,Berserk: Ougon Jidai-hen III - Kourin,Action,Adventure,Drama
50,"Tokyo Ghoul: ""Pinto""",Action,Fantasy,Horror
51,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Action,Adventure,Drama
52,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Drama,Horror,Supernatural
53,Another: The Other - Inga,Horror,Mystery,Suspense
55,Gakkou no Kaidan,Horror,Mystery,Supernatural
56,Mnemosyne: Mnemosyne no Musume-tachi,Action,GirlsLove,Horror
57,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Action,Horror,Mystery
58,Vampire Hunter D (2000),Action,Drama,Fantasy
59,Berserk 2nd Season,Action,Adventure,Drama
60,Shingetsutan Tsukihime,Action,Horror,Mystery
61,Gantz 2nd Stage,Action,Drama,Horror
62,Jigoku Shoujo Futakomori,Horror,Mystery,Supernatural
63,Itou Junji: Collection,Drama,Horror,Mystery
64,Zombie-Loan,Action,Horror,Supernatural
66,Deadman Wonderland: Akai Knife Tsukai,Action,Horror,Sci-Fi
67,Zetman,Action,Drama,Horror
68,Shinrei Tantei Yakumo,Horror,Mystery,Supernatural
69,Juubee Ninpuuchou,Adventure,Fantasy,Horror
70,Boogiepop wa Warawanai,AvantGarde,Drama,Horror
71,Shikabane Hime: Aka,Action,Horror,Supernatural
72,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Action,Drama,Fantasy
73,JoJo no Kimyou na Bouken,Adventure,Drama,Fantasy
74,Memories,Drama,Horror,Sci-Fi
75,Sankarea OVA,Comedy,Horror,Romance
77,Yami Shibai,AvantGarde,Horror,Supernatural
78,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,Action,Horror,Mystery
79,Higurashi no Naku Koro ni Sotsu,AvantGarde,Horror,Mystery
80,Blood-C: The Last Dark,Action,Horror,Supernatural
81,Kurozuka,Action,Drama,Horror
82,Gantz:O,Action,Drama,Horror
83,Hellsing: The Dawn,Action,Horror,Supernatural
84,Terra Formars: Revenge,Action,Drama,Horror
85,Tokyo Majin Gakuen Kenpucho: Tou,Action,Drama,Fantasy
86,Uzumaki,AvantGarde,Drama,Horror
87,Sankarea: Wagahai mo... Zombie de Aru...,Comedy,Horror,Romance
88,Vampire Hunter D,Action,Horror,Sci-Fi
89,Kaibutsu Oujo,Action,Comedy,Horror
90,Blue Gender,Adventure,Drama,Horror
91,Tasogare Otome x Amnesia: Taima Otome,Horror,Mystery,Romance
92,JoJo no Kimyou na Bouken: Adventure,Adventure,Drama,Fantasy
93,Shikabane Hime: Kuro,Action,Horror,Supernatural
94,Ookamikakushi,Action,Horror,Mystery
95,Kemonozume,Action,Horror,Romance
96,Ayakashi: Japanese Classic Horror,Fantasy,Horror,Mystery
97,Shiki Specials,Horror,Mystery,Supernatural
98,Cossette no Shouzou,Drama,Horror,Romance
99,Higurashi no Naku Koro ni Kaku: Outbreak,Horror,Mystery,Suspense
1,Gibiate,Action,Fantasy,Horror
2,JoJo no Kimyou na Bouken: Phantom Blood,Action,Adventure,Horror
3,Petshop of Horrors,Horror,Mystery,Supernatural
4,Ayashi no Ceres,Adventure,Drama,Horror
6,Jigoku Shoujo: Yoi no Togi,Horror,Mystery,Supernatural
8,Yami no Matsuei,BoysLove,Comedy,Drama
9,Gegege no Kitarou (2018),Comedy,Horror,Supernatural
10,Youjuu Toshi,Action,Adventure,Drama
11,Yami Shibai 2,AvantGarde,Horror,Supernatural
12,Dorohedoro: Ma no Omake,Action,Comedy,Fantasy
13,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,Action,Drama,Fantasy
14,Tokkou,Action,Comedy,Horror
15,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,Action,Drama,Fantasy
16,Ajin OVA,Action,Horror,Mystery
17,Ajin Part 1: Shoudou,Action,Horror,Mystery
18,Hellsing: Digest for Freaks,Action,Horror,Supernatural
19,Juubee Ninpuuchou: Ryuuhougyoku-hen,Adventure,Horror,Supernatural
20,Sankaku Mado no Sotogawa wa Yoru,BoysLove,Drama,Horror
21,Kyuuketsuhime Miyu (TV),Action,Drama,Horror
23,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,Action,Drama,Fantasy
24,X/1999,Action,Drama,Fantasy
25,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Fantasy,Horror,Mystery
26,Terra Formars: Bugs 2-hen,Action,Horror,Sci-Fi
27,Yami Shibai 3,AvantGarde,Horror,Supernatural
29,Biohazard: Degeneration,Action,Horror,Sci-Fi
31,Genocyber,Action,Horror,Sci-Fi
32,Kagewani,Horror,Mystery,Supernatural
33,Tomie,Drama,Horror,Supernatural
34,Supernatural The Animation,Action,Horror,Supernatural
35,Manie-Manie: Meikyuu Monogatari,Adventure,Fantasy,Horror
36,Devilman,Action,Horror,Supernatural
37,Ayakashi,Action,Fantasy,Horror
38,Zombie-Loan Specials,Action,Horror,Supernatural
39,Hells,Adventure,Comedy,Horror
40,Blue Seed,Action,Adventure,Comedy
41,Devilman: Tanjou-hen,Horror,Sci-Fi,Supernatural
42,Yami Shibai 4,AvantGarde,Horror,Supernatural
43,Blade,Action,Drama,Horror
44,3x3 Eyes,Action,Fantasy,Horror
45,Ajin Part 2: Shoutotsu,Action,Horror,Mystery
46,Takahashi Rumiko Gekijou Ningyo no Mori,Drama,Fantasy,Horror
48,Yami Shibai 5,AvantGarde,Horror,Supernatural
49,Ajin Part 3: Shougeki,Action,Horror,Mystery
50,Biohazard: Damnation,Action,Horror,Sci-Fi
51,Devilman Lady,Action,Drama,Horror
53,Enzai,BoysLove,Drama,Horror
54,Devilman: Yochou Sirene-hen,Horror,Sci-Fi,Supernatural
56,Makai Toshi Shinjuku,Adventure,Horror,Romance
58,Kyuuketsuhime Miyu,Action,Drama,Horror
59,Biohazard: Vendetta,Action,Horror,Sci-Fi
60,Kikoushi Enma,Fantasy,Horror,Supernatural
62,Yami Shibai 6,AvantGarde,Horror,Supernatural
63,Night Walker: Mayonaka no Tantei,Action,Horror,Mystery
64,Jigoku Sensei Nube,Adventure,Comedy,Horror
65,Yami Shibai 7,AvantGarde,Horror,Supernatural
66,Kagewani: Shou,Horror,Mystery,Supernatural
67,Boukyaku no Senritsu,Adventure,Fantasy,Horror
68,Blood-C: Special Edition,Action,Horror,Supernatural
69,Highlander: The Search for Vengeance,Action,Horror,Sci-Fi
72,AD Police,Adventure,Horror,Mystery
74,Arc the Lad,Action,Adventure,Fantasy
75,Kaidan Restaurant,Horror,Mystery,Supernatural
76,Berserk: Majo no Tsuisou,Action,Adventure,Drama
77,"Shikabane Hime: Kuro – Soredemo, Hito to Shite",Action,Adventure,Drama
78,Ajin Part 2 OVA,Action,Horror,Mystery
79,Betterman,Action,Adventure,Drama
80,3x3 Eyes: Seima Densetsu,Action,Adventure,Fantasy
81,Change!! Getter Robo: Sekai Saigo no Hi,Action,Adventure,Horror
82,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Horror,Mystery,Supernatural
83,Silent Möbius,Action,Comedy,Drama
84,Interlude,Adventure,Horror,Mystery
85,Ane Naru Mono,Horror,Romance,Supernatural
86,Ushio to Tora,Action,Comedy,Horror
87,Berserk Recap,Action,Adventure,Drama
88,Yami Shibai 8,AvantGarde,Horror,Supernatural
89,Kishin Douji Zenki,Action,Comedy,Drama
90,Aru Zombie Shoujo no Sainan (ONA),Action,Horror,Supernatural
93,Biohazard: Infinite Darkness,Action,Horror,Sci-Fi
94,Kyoushoku Soukou Guyver (1989),Action,Horror,Sci-Fi
95,Kaibutsu Oujo (OVA),Action,Comedy,Horror
96,Litchi DE Hikari Club,Comedy,Drama,Horror
97,Violence Jack: Harlem Bomber-hen,Action,Drama,Horror
98,Himekishi Lilia,Fantasy,Horror,Supernatural
99,Mamono Hunter Youko,Comedy,Fantasy,Horror
0,Sword Art Online,Action,Adventure,Fantasy
3,Sword Art Online II,Action,Adventure,Fantasy
4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Comedy,Drama,Romance
5,Darling in the FranXX,Action,Drama,Romance
6,Hataraku Maou-sama!,Comedy,Fantasy,Romance
7,Elfen Lied,Action,Drama,Horror
8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Action,Adventure,Comedy
9,Clannad,Drama,Romance,Supernatural
10,Bakemonogatari,Mystery,Romance,Supernatural
11,High School DxD,Comedy,Romance,Ecchi
14,Howl no Ugoku Shiro,Adventure,Drama,Fantasy
17,Clannad: After Story,Drama,Romance,Supernatural
22,Mahouka Koukou no Rettousei,Action,Romance,Sci-Fi
24,Date A Live,Comedy,Romance,Sci-Fi
25,ReLIFE,Drama,Romance,SliceofLife
26,Golden Time,Comedy,Drama,Romance
27,Prison School,Comedy,Romance,Ecchi
28,Fate/stay night,Action,Fantasy,Romance
29,Byousoku 5 Centimeter,Drama,Romance,SliceofLife
31,Plastic Memories,Drama,Romance,Sci-Fi
32,Rakudai Kishi no Cavalry,Action,Fantasy,Romance
34,High School DxD New,Action,Comedy,Romance
36,Tenki no Ko,Drama,Fantasy,Romance
37,Ao Haru Ride,Drama,Romance,SliceofLife
38,Kimi ni Todoke,Drama,Romance,SliceofLife
40,Kimi no Suizou wo Tabetai,Drama,Romance,SliceofLife
41,No Game No Life: Zero,Drama,Fantasy,Romance
42,Kokoro Connect,Drama,Romance,Supernatural
43,Kotonoha no Niwa,Drama,Romance,SliceofLife
44,Trinity Seven,Action,Comedy,Fantasy
45,Akatsuki no Yona,Action,Adventure,Comedy
46,Zero no Tsukaima,Action,Adventure,Comedy
48,Boku wa Tomodachi ga Sukunai,Comedy,Romance,Ecchi
49,Ookami to Koushinryou,Adventure,Fantasy,Romance
50,Hotarubi no Mori e,Drama,Romance,Supernatural
52,Orange,Drama,Romance,Sci-Fi
53,Toki wo Kakeru Shoujo,Drama,Romance,Sci-Fi
54,High School DxD BorN,Action,Comedy,Romance
55,InuYasha,Action,Adventure,Comedy
56,Yamada-kun to 7-nin no Majo,Comedy,Mystery,Romance
57,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,Action,Adventure,Comedy
58,Fruits Basket 1st Season,Drama,Fantasy,Romance
59,Monster Musume no Iru Nichijou,Comedy,Fantasy,Romance
61,Kiznaiver,Drama,Romance,Sci-Fi
62,Accel World,Action,Romance,Sci-Fi
63,NHK ni Youkoso!,Comedy,Drama,Romance
64,Eromanga-sensei,Comedy,Drama,Romance
68,Rosario to Vampire,Comedy,Fantasy,Romance
70,Monogatari Series: Second Season,Comedy,Mystery,Romance
73,Shinmai Maou no Testament,Action,Fantasy,Romance
76,Gakusen Toshi Asterisk,Action,Comedy,Fantasy
77,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Drama,Romance,Supernatural
78,Akagami no Shirayuki-hime,Drama,Fantasy,Romance
81,Saenai Heroine no Sodatekata,Comedy,Romance,Ecchi
83,To LOVE-Ru,Comedy,Romance,Sci-Fi
85,Kami nomi zo Shiru Sekai,Comedy,Romance,Supernatural
86,Kamisama Hajimemashita,Comedy,Fantasy,Romance
87,Date A Live II,Comedy,Romance,Sci-Fi
88,Bakuman.,Comedy,Drama,Romance
89,Vampire Knight,Drama,Mystery,Romance
90,Nana,Drama,Romance,SliceofLife
91,Sankarea,Comedy,Horror,Romance
92,Nagi no Asu kara,Drama,Fantasy,Romance
94,Kiss x Sis (TV),Comedy,Romance,Ecchi
96,Higashi no Eden,Mystery,Romance,Sci-Fi
97,The Last: Naruto the Movie,Action,Adventure,Fantasy
98,Katanagatari,Action,Adventure,Romance
99,Nekomonogatari: Kuro,Comedy,Romance,Supernatural
1,Absolute Duo,Action,Romance,Supernatural
2,Shakugan no Shana,Action,Drama,Fantasy
4,Fruits Basket,Drama,Fantasy,Romance
5,Gosick,Drama,Mystery,Romance
7,Kenja no Mago,Action,Comedy,Fantasy
8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Action,Adventure,Comedy
10,Given,BoysLove,Drama,Romance
11,Netoge no Yome wa Onnanoko ja Nai to Omotta?,Comedy,Romance,Ecchi
12,Isekai wa Smartphone to Tomo ni.,Adventure,Comedy,Fantasy
13,Inu x Boku SS,Comedy,Romance,Supernatural
14,Hajimete no Gal,Comedy,Romance,Ecchi
15,Zero no Tsukaima: Futatsuki no Kishi,Action,Adventure,Comedy
16,Sousei no Onmyouji,Action,Fantasy,Romance
17,Citrus,Drama,GirlsLove,Romance
18,Mayo Chiki!,Comedy,Romance,Ecchi
19,Rurouni Kenshin: Meiji Kenkaku Romantan,Action,Adventure,Comedy
20,Ookami to Koushinryou II,Adventure,Fantasy,Romance
21,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Drama,Romance,Ecchi
22,Chobits,Comedy,Drama,Romance
23,Tokyo Ravens,Action,Comedy,Romance
24,Sora no Otoshimono,Comedy,Romance,Sci-Fi
26,High School DxD Hero,Action,Comedy,Romance
27,Maoyuu Maou Yuusha,Adventure,Fantasy,Romance
29,Tenkuu no Shiro Laputa,Adventure,Fantasy,Romance
30,Kaze no Stigma,Action,Romance,Supernatural
31,Hentai Ouji to Warawanai Neko.,Comedy,Romance,Supernatural
32,Zero no Tsukaima: Princesses no Rondo,Action,Adventure,Comedy
34,Fruits Basket 2nd Season,Drama,Romance,Supernatural
35,Koukyoushihen Eureka Seven,Adventure,Drama,Romance
36,Kimi ni Todoke 2nd Season,Drama,Romance,SliceofLife
39,Yojouhan Shinwa Taikei,Comedy,Mystery,Romance
40,Cardcaptor Sakura,Adventure,Comedy,Drama
42,Gakusen Toshi Asterisk 2nd Season,Comedy,Fantasy,Romance
43,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Action,Drama,Fantasy
44,Rosario to Vampire Capu2,Comedy,Fantasy,Romance
45,Zero no Tsukaima F,Adventure,Fantasy,Romance
46,"Dakara Boku wa, H ga Dekinai.",Comedy,Romance,Supernatural
48,Kyokou Suiri,Mystery,Romance,Supernatural
50,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Comedy,Drama,Fantasy
54,Tasogare Otome x Amnesia,Horror,Mystery,Romance
55,Fruits Basket: The Final,Drama,Romance,Supernatural
56,Kami nomi zo Shiru Sekai II,Comedy,Romance,Supernatural
57,B-gata H-kei,Comedy,Romance,Ecchi
59,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Comedy,Fantasy,Romance
60,Ano Natsu de Matteru,Drama,Romance,Sci-Fi
61,Shinmai Maou no Testament Burst,Action,Fantasy,Romance
62,Saijaku Muhai no Bahamut,Action,Fantasy,Romance
63,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Drama,Fantasy,Romance
64,Hitsugi no Chaika,Action,Adventure,Comedy
65,Hidan no Aria,Action,Comedy,Romance
67,Nakitai Watashi wa Neko wo Kaburu,Comedy,Drama,Romance
70,Kamisama Hajimemashita◎,Comedy,Fantasy,Romance
71,Vampire Knight: Guilty,Drama,Mystery,Romance
74,To LOVE-Ru Darkness,Comedy,Romance,Sci-Fi
76,Date A Live III,Comedy,Romance,Sci-Fi
78,Hundred,Action,Romance,Sci-Fi
79,Seireitsukai no Blade Dance,Action,Comedy,Fantasy
80,Hataraku Maou-sama!!,Comedy,Fantasy,Romance
81,Renai Boukun,Comedy,Romance,Supernatural
83,Bakuman. 2nd Season,Comedy,Drama,Romance
84,Saenai Heroine no Sodatekata ♭,Comedy,Romance,Ecchi
86,Akagami no Shirayuki-hime 2nd Season,Drama,Fantasy,Romance
87,Madan no Ou to Vanadis,Adventure,Fantasy,Romance
88,Kishuku Gakkou no Juliet,Action,Comedy,Romance
89,Kami nomi zo Shiru Sekai: Megami-hen,Comedy,Romance,Supernatural
90,Kotoura-san,Comedy,Drama,Romance
91,Josee to Tora to Sakana-tachi,Drama,Romance,SliceofLife
92,"Tantei wa Mou, Shindeiru.",Comedy,Drama,Mystery
94,Bakuman. 3rd Season,Comedy,Drama,Romance
95,Mimi wo Sumaseba,Drama,Romance,SliceofLife
97,Kiss x Sis,Comedy,Romance,Ecchi
98,Freezing,Action,Drama,Romance
99,Mahouka Koukou no Rettousei: Raihousha-hen,Action,Romance,Sci-Fi
0,Steins;Gate,Drama,Sci-Fi,Suspense
1,Code Geass: Hangyaku no Lelouch,Action,Drama,Sci-Fi
2,Yakusoku no Neverland,Mystery,Sci-Fi,Suspense
3,Kiseijuu: Sei no Kakuritsu,Action,Horror,Sci-Fi
5,Code Geass: Hangyaku no Lelouch R2,Action,Drama,Sci-Fi
6,Neon Genesis Evangelion,Action,AvantGarde,Drama
7,Psycho-Pass,Action,Sci-Fi,Suspense
8,Dr. Stone,Adventure,Comedy,Sci-Fi
9,Tengen Toppa Gurren Lagann,Action,Adventure,Comedy
10,Darling in the FranXX,Action,Drama,Romance
11,Made in Abyss,Adventure,Drama,Fantasy
12,Deadman Wonderland,Action,Horror,Sci-Fi
13,Guilty Crown,Action,Drama,Sci-Fi
14,Mahouka Koukou no Rettousei,Action,Romance,Sci-Fi
15,Gintama,Action,Comedy,Sci-Fi
16,Date A Live,Comedy,Romance,Sci-Fi
17,Darker than Black: Kuro no Keiyakusha,Action,Mystery,Sci-Fi
18,Suzumiya Haruhi no Yuuutsu,Comedy,Mystery,Sci-Fi
19,Black Bullet,Action,Mystery,Sci-Fi
20,Dr. Stone: Stone Wars,Adventure,Comedy,Sci-Fi
21,Plastic Memories,Drama,Romance,Sci-Fi
23,Neon Genesis Evangelion: The End of Evangelion,AvantGarde,Drama,Sci-Fi
25,The God of High School,Action,Fantasy,Sci-Fi
26,Steins;Gate 0,Drama,Sci-Fi,Suspense
28,Akira,Action,Adventure,Horror
29,FLCL,Action,AvantGarde,Comedy
30,Orange,Drama,Romance,Sci-Fi
31,Toki wo Kakeru Shoujo,Drama,Romance,Sci-Fi
32,Shinsekai yori,Drama,Horror,Mystery
33,Kiznaiver,Drama,Romance,Sci-Fi
34,Accel World,Action,Romance,Sci-Fi
35,Trigun,Action,Adventure,Comedy
36,Serial Experiments Lain,AvantGarde,Drama,Mystery
37,Gakusen Toshi Asterisk,Action,Comedy,Fantasy
38,Psycho-Pass 2,Action,Sci-Fi,Suspense
39,IS: Infinite Stratos,Action,Comedy,Sci-Fi
40,To LOVE-Ru,Comedy,Romance,Sci-Fi
42,Date A Live II,Comedy,Romance,Sci-Fi
43,Dragon Ball GT,Action,Adventure,Comedy
44,Inuyashiki,Action,Drama,Sci-Fi
45,Suzumiya Haruhi no Shoushitsu,Mystery,Sci-Fi,Supernatural
47,86,Action,Drama,Sci-Fi
49,Gintama°,Action,Comedy,Sci-Fi
51,Higashi no Eden,Mystery,Romance,Sci-Fi
52,God Eater,Action,Fantasy,Sci-Fi
53,Evangelion: 1.0 You Are (Not) Alone,Action,Drama,Sci-Fi
54,Suzumiya Haruhi no Yuuutsu (2009),Comedy,Mystery,Sci-Fi
57,Gintama',Action,Comedy,Sci-Fi
